Orthogroup	AfunestusAfunGA1	CquinquefasciatusJHB2020
OG0008335	AFUN2_009588	CQUJHB004822
OG0008336	AFUN2_003543	CQUJHB006455
OG0008338	AFUN2_010793	CQUJHB005264
OG0008339	AFUN2_003948	CQUJHB002621
OG0008341	AFUN2_007410	CQUJHB011142
OG0008342	AFUN2_010933	CQUJHB017259
OG0008343	AFUN2_011402	CQUJHB006500
OG0008344	AFUN2_003674	CQUJHB015408
OG0008345	AFUN2_006445	CQUJHB014247
OG0008346	AFUN2_007107	CQUJHB004000
OG0008347	AFUN2_005254	CQUJHB009837
OG0008348	AFUN2_006541	CQUJHB013386
OG0008349	AFUN2_001258	CQUJHB014209
OG0008350	AFUN2_010886	CQUJHB015030
OG0008351	AFUN2_001130	CQUJHB017869
OG0008353	AFUN2_008651	CQUJHB006450
OG0008354	AFUN2_012389	CQUJHB004122
OG0008355	AFUN2_005199	CQUJHB011246
OG0008356	AFUN2_013981	CQUJHB009944
OG0008357	AFUN2_013082	CQUJHB010362
OG0008358	AFUN2_004084	CQUJHB012636
OG0008359	AFUN2_014622	CQUJHB006139
OG0008360	AFUN2_012640	CQUJHB006226
OG0008361	AFUN2_003897	CQUJHB014978
OG0008362	AFUN2_006451	CQUJHB007866
OG0008363	AFUN2_013340	CQUJHB009141
OG0008364	AFUN2_010374	CQUJHB003860
OG0008365	AFUN2_011347	CQUJHB004139
OG0008366	AFUN2_000492	CQUJHB004428
OG0008367	AFUN2_001475	CQUJHB007668
OG0008368	AFUN2_000623	CQUJHB002934
OG0008369	AFUN2_006456	CQUJHB002584
OG0008370	AFUN2_003241	CQUJHB000025
OG0008371	AFUN2_005064	CQUJHB013376
OG0008372	AFUN2_003112	CQUJHB013753
OG0008374	AFUN2_004335	CQUJHB016683
OG0008375	AFUN2_001974	CQUJHB004572
OG0008376	AFUN2_014714	CQUJHB001619
OG0008377	AFUN2_002559	CQUJHB001463
OG0008378	AFUN2_007865	CQUJHB001624
OG0008379	AFUN2_012916	CQUJHB001934
OG0008381	AFUN2_013334	CQUJHB013727
OG0008383	AFUN2_010610	CQUJHB003710
OG0008384	AFUN2_007374	CQUJHB006045
OG0008385	AFUN2_005193	CQUJHB004550
OG0008386	AFUN2_011714	CQUJHB015623
OG0008387	AFUN2_007012	CQUJHB006978
OG0008388	AFUN2_014165	CQUJHB002870
OG0008390	AFUN2_010045	CQUJHB017694
OG0008391	AFUN2_014739	CQUJHB000591
OG0008392	AFUN2_005513	CQUJHB013615
OG0008393	AFUN2_011878	CQUJHB008415
OG0008394	AFUN2_003512	CQUJHB009285
OG0008395	AFUN2_010753	CQUJHB007734
OG0008396	AFUN2_009455	CQUJHB012753
OG0008397	AFUN2_011492	CQUJHB005181
OG0008398	AFUN2_003433	CQUJHB002498
OG0008399	AFUN2_007407	CQUJHB010413
OG0008401	AFUN2_004243	CQUJHB001401
OG0008402	AFUN2_010281	CQUJHB017714
OG0008403	AFUN2_011918	CQUJHB000318
OG0008404	AFUN2_005240	CQUJHB009938
OG0008405	AFUN2_002409	CQUJHB003119
OG0008406	AFUN2_002736	CQUJHB009909
OG0008407	AFUN2_002190	CQUJHB017651
OG0008408	AFUN2_006469	CQUJHB003488
OG0008409	AFUN2_001715	CQUJHB005497
OG0008410	AFUN2_007331	CQUJHB004940
OG0008411	AFUN2_002366	CQUJHB008264
OG0008412	AFUN2_011610	CQUJHB011158
OG0008413	AFUN2_014796	CQUJHB000730
OG0008414	AFUN2_008218	CQUJHB013256
OG0008415	AFUN2_013765	CQUJHB001284
OG0008416	AFUN2_013892	CQUJHB016985
OG0008417	AFUN2_003200	CQUJHB017622
OG0008418	AFUN2_012702	CQUJHB002897
OG0008420	AFUN2_011603	CQUJHB013912
OG0008421	AFUN2_004447	CQUJHB006295
OG0008424	AFUN2_005759	CQUJHB010031
OG0008425	AFUN2_012248	CQUJHB016721
OG0008426	AFUN2_007440	CQUJHB001051
OG0008427	AFUN2_011349	CQUJHB014229
OG0008428	AFUN2_014256	CQUJHB005084
OG0008429	AFUN2_001699	CQUJHB008307
OG0008430	AFUN2_003169	CQUJHB014250
OG0008431	AFUN2_000595	CQUJHB015734
OG0008432	AFUN2_010369	CQUJHB017867
OG0008433	AFUN2_012084	CQUJHB012508
OG0008434	AFUN2_010980	CQUJHB016016
OG0008435	AFUN2_009362	CQUJHB006844
OG0008436	AFUN2_006718	CQUJHB015503
OG0008437	AFUN2_000742	CQUJHB010421
OG0008438	AFUN2_004096	CQUJHB009214
OG0008439	AFUN2_008147	CQUJHB004061
OG0008440	AFUN2_011408	CQUJHB012027
OG0008441	AFUN2_002372	CQUJHB013378
OG0008442	AFUN2_001967	CQUJHB018166
OG0008443	AFUN2_011369	CQUJHB004464
OG0008444	AFUN2_012668	CQUJHB015852
OG0008445	AFUN2_003201	CQUJHB015370
OG0008446	AFUN2_003247	CQUJHB013422
OG0008447	AFUN2_004154	CQUJHB001282
OG0008448	AFUN2_011419	CQUJHB010316
OG0008449	AFUN2_011410	CQUJHB001853
OG0008450	AFUN2_011299	CQUJHB005316
OG0008451	AFUN2_007097	CQUJHB003547
OG0008452	AFUN2_009309	CQUJHB008362
OG0008453	AFUN2_009499	CQUJHB016276
OG0008454	AFUN2_013619	CQUJHB004847
OG0008455	AFUN2_005149	CQUJHB012832
OG0008456	AFUN2_003345	CQUJHB000832
OG0008457	AFUN2_007010	CQUJHB008717
OG0008458	AFUN2_004045	CQUJHB011462, CQUJHB009089
OG0008459	AFUN2_008058	CQUJHB005615
OG0008460	AFUN2_005403	CQUJHB015218
OG0008461	AFUN2_014493	CQUJHB012715
OG0008462	AFUN2_012070	CQUJHB005826
OG0008463	AFUN2_004257	CQUJHB008660
OG0008464	AFUN2_002521	CQUJHB010224
OG0008465	AFUN2_009136	CQUJHB015410
OG0008466	AFUN2_002382	CQUJHB011986
OG0008467	AFUN2_010762	CQUJHB001262
OG0008468	AFUN2_013329	CQUJHB015787
OG0008469	AFUN2_002218	CQUJHB016182
OG0008470	AFUN2_003523	CQUJHB014750
OG0008471	AFUN2_002092	CQUJHB003041
OG0008472	AFUN2_013084	CQUJHB003421
OG0008474	AFUN2_011573	CQUJHB003431
OG0008475	AFUN2_004584	CQUJHB013996
OG0008476	AFUN2_007420	CQUJHB009378
OG0008477	AFUN2_007686	CQUJHB017385
OG0008478	AFUN2_013135	CQUJHB009633
OG0008480	AFUN2_002622	CQUJHB013284
OG0008481	AFUN2_013490	CQUJHB015702
OG0008482	AFUN2_011676	CQUJHB017146
OG0008483	AFUN2_014683	CQUJHB014560
OG0008484	AFUN2_012894	CQUJHB005039
OG0008485	AFUN2_013707	CQUJHB016146
OG0008486	AFUN2_007110	CQUJHB013697
OG0008487	AFUN2_000480	CQUJHB004609
OG0008488	AFUN2_006479	CQUJHB008737
OG0008489	AFUN2_009584	CQUJHB011881
OG0008490	AFUN2_006468	CQUJHB010539
OG0008491	AFUN2_007746	CQUJHB004672, CQUJHB001801
OG0008492	AFUN2_001778	CQUJHB011809
OG0008495	AFUN2_001559	CQUJHB000068
OG0008496	AFUN2_007722	CQUJHB001091
OG0008497	AFUN2_011913	CQUJHB014823
OG0008498	AFUN2_014784	CQUJHB015210
OG0008499	AFUN2_011334	CQUJHB011758
OG0008500	AFUN2_002894	CQUJHB007728
OG0008501	AFUN2_003703	CQUJHB017703
OG0008502	AFUN2_002354	CQUJHB002801
OG0008503	AFUN2_004472	CQUJHB014232
OG0008505	AFUN2_002094	CQUJHB016114
OG0008506	AFUN2_007501	CQUJHB012048
OG0008507	AFUN2_013896	CQUJHB014325
OG0008508	AFUN2_006688	CQUJHB015244
OG0008509	AFUN2_011411	CQUJHB008369
OG0008511	AFUN2_012613	CQUJHB000245
OG0008512	AFUN2_009804	CQUJHB002616
OG0008513	AFUN2_010778	CQUJHB003539
OG0008514	AFUN2_003021	CQUJHB015504
OG0008516	AFUN2_004305	CQUJHB002721
OG0008517	AFUN2_013380	CQUJHB007896
OG0008519	AFUN2_011342	CQUJHB014014
OG0008520	AFUN2_005647	CQUJHB011181
OG0008521	AFUN2_004258	CQUJHB013299
OG0008522	AFUN2_005388	CQUJHB004697
OG0008523	AFUN2_009925	CQUJHB002268
OG0008524	AFUN2_010170	CQUJHB015455
OG0008525	AFUN2_001372	CQUJHB009253
OG0008526	AFUN2_013331	CQUJHB003672
OG0008527	AFUN2_002540	CQUJHB008315, CQUJHB010387
OG0008528	AFUN2_006580	CQUJHB008426
OG0008529	AFUN2_006330	CQUJHB007911
OG0008530	AFUN2_001910	CQUJHB005846
OG0008531	AFUN2_001113	CQUJHB004939
OG0008532	AFUN2_005579	CQUJHB015473
OG0008533	AFUN2_003916	CQUJHB008358
OG0008534	AFUN2_009093	CQUJHB010045
OG0008535	AFUN2_011097	CQUJHB010480
OG0008536	AFUN2_002634	CQUJHB015259
OG0008537	AFUN2_001534	CQUJHB005556
OG0008538	AFUN2_001195	CQUJHB017114
OG0008539	AFUN2_003303	CQUJHB013445
OG0008541	AFUN2_012240	CQUJHB001214
OG0008542	AFUN2_001729	CQUJHB013448
OG0008543	AFUN2_003004	CQUJHB014999
OG0008544	AFUN2_006745	CQUJHB005033
OG0008545	AFUN2_013305	CQUJHB004218
OG0008546	AFUN2_011360	CQUJHB013756
OG0008547	AFUN2_002445	CQUJHB017764
OG0008548	AFUN2_011601	CQUJHB000034
OG0008549	AFUN2_010357	CQUJHB012421
OG0008550	AFUN2_012644	CQUJHB003362
OG0008551	AFUN2_008989	CQUJHB012330
OG0008552	AFUN2_000812	CQUJHB011668
OG0008553	AFUN2_011652	CQUJHB012100
OG0008554	AFUN2_011175	CQUJHB016958
OG0008555	AFUN2_001227	CQUJHB014126
OG0008556	AFUN2_006145	CQUJHB008206
OG0008557	AFUN2_007653	CQUJHB011731
OG0008558	AFUN2_002957	CQUJHB020395
OG0008559	AFUN2_001655	CQUJHB015602
OG0008560	AFUN2_009470	CQUJHB012874
OG0008561	AFUN2_010763	CQUJHB018246
OG0008563	AFUN2_007862	CQUJHB002156
OG0008564	AFUN2_006832	CQUJHB005509
OG0008565	AFUN2_013844	CQUJHB014201
OG0008566	AFUN2_002105	CQUJHB009530
OG0008567	AFUN2_002160	CQUJHB001980
OG0008568	AFUN2_004676	CQUJHB005821
OG0008569	AFUN2_014546	CQUJHB017521
OG0008571	AFUN2_011095	CQUJHB004067
OG0008572	AFUN2_005530	CQUJHB010406
OG0008573	AFUN2_010411	CQUJHB004690
OG0008574	AFUN2_008620	CQUJHB003928
OG0008575	AFUN2_003481	CQUJHB004087
OG0008576	AFUN2_006771	CQUJHB007890
OG0008577	AFUN2_013440	CQUJHB000559
OG0008581	AFUN2_009712	CQUJHB016645
OG0008582	AFUN2_005892	CQUJHB011912
OG0008583	AFUN2_004969	CQUJHB000021
OG0008584	AFUN2_001339	CQUJHB010300
OG0008585	AFUN2_001588	CQUJHB014330
OG0008586	AFUN2_010502	CQUJHB016823
OG0008587	AFUN2_008731	CQUJHB010176
OG0008588	AFUN2_003309	CQUJHB008164
OG0008589	AFUN2_013031	CQUJHB012224
OG0008590	AFUN2_003425	CQUJHB008368
OG0008591	AFUN2_009177	CQUJHB012946
OG0008593	AFUN2_010221	CQUJHB004231
OG0008594	AFUN2_005984	CQUJHB013728
OG0008595	AFUN2_010967	CQUJHB006154
OG0008596	AFUN2_013065	CQUJHB004954
OG0008597	AFUN2_001916	CQUJHB009783
OG0008599	AFUN2_003854	CQUJHB009682
OG0008600	AFUN2_006903	CQUJHB008989
OG0008601	AFUN2_014554	CQUJHB014085
OG0008602	AFUN2_013152	CQUJHB014643
OG0008603	AFUN2_010968	CQUJHB001109
OG0008604	AFUN2_013591	CQUJHB001277
OG0008605	AFUN2_011019	CQUJHB004821
OG0008606	AFUN2_008783	CQUJHB016310
OG0008607	AFUN2_000768	CQUJHB000974
OG0008608	AFUN2_001075	CQUJHB000844
OG0008609	AFUN2_009187	CQUJHB006485
OG0008610	AFUN2_012805	CQUJHB018074
OG0008612	AFUN2_001115	CQUJHB003621
OG0008613	AFUN2_004773	CQUJHB005153
OG0008614	AFUN2_003810	CQUJHB001745
OG0008615	AFUN2_002994	CQUJHB002426
OG0008616	AFUN2_002075	CQUJHB006730
OG0008617	AFUN2_014104	CQUJHB004322
OG0008618	AFUN2_005035	CQUJHB001321
OG0008619	AFUN2_001555	CQUJHB014244
OG0008620	AFUN2_005885	CQUJHB005728
OG0008621	AFUN2_008862	CQUJHB009437
OG0008625	AFUN2_009859	CQUJHB018389
OG0008626	AFUN2_014570	CQUJHB012498
OG0008627	AFUN2_007297	CQUJHB012236
OG0008628	AFUN2_000775	CQUJHB016465
OG0008629	AFUN2_009717	CQUJHB006798
OG0008630	AFUN2_007416	CQUJHB011090
OG0008631	AFUN2_011696	CQUJHB009434
OG0008632	AFUN2_001204	CQUJHB001644
OG0008633	AFUN2_004166	CQUJHB011752
OG0008634	AFUN2_007741	CQUJHB005785
OG0008635	AFUN2_004898	CQUJHB005088
OG0008636	AFUN2_003953	CQUJHB000314
OG0008637	AFUN2_006579	CQUJHB013629
OG0008639	AFUN2_002181	CQUJHB013423
OG0008640	AFUN2_000482	CQUJHB012470
OG0008641	AFUN2_013511	CQUJHB000503
OG0008642	AFUN2_004635	CQUJHB015242
OG0008643	AFUN2_010572	CQUJHB018161
OG0008644	AFUN2_008633	CQUJHB013913
OG0008645	AFUN2_003256	CQUJHB003048
OG0008646	AFUN2_008303	CQUJHB004692
OG0008647	AFUN2_012502	CQUJHB002708
OG0008648	AFUN2_002722	CQUJHB007604
OG0008649	AFUN2_010736	CQUJHB011587
OG0008651	AFUN2_006513	CQUJHB006717
OG0008652	AFUN2_001622	CQUJHB014909
OG0008653	AFUN2_001028	CQUJHB011382
OG0008654	AFUN2_012016	CQUJHB016635
OG0008655	AFUN2_002564	CQUJHB013562
OG0008656	AFUN2_005267	CQUJHB010533
OG0008657	AFUN2_000999	CQUJHB013267
OG0008658	AFUN2_013663	CQUJHB008795
OG0008659	AFUN2_006324	CQUJHB001904
OG0008660	AFUN2_009396	CQUJHB014802
OG0008661	AFUN2_002069	CQUJHB016313
OG0008663	AFUN2_010286	CQUJHB010765
OG0008664	AFUN2_005624	CQUJHB017054
OG0008666	AFUN2_007876	CQUJHB017456
OG0008669	AFUN2_006126	CQUJHB005133
OG0008670	AFUN2_011241	CQUJHB006947
OG0008671	AFUN2_000802	CQUJHB018170
OG0008672	AFUN2_003630	CQUJHB006520
OG0008674	AFUN2_003035	CQUJHB008056
OG0008675	AFUN2_011848	CQUJHB001879
OG0008678	AFUN2_014155	CQUJHB011186
OG0008679	AFUN2_001635	CQUJHB017570
OG0008680	AFUN2_005499	CQUJHB004271
OG0008681	AFUN2_002745	CQUJHB016746
OG0008683	AFUN2_007655	CQUJHB015065
OG0008684	AFUN2_006372	CQUJHB000450
OG0008685	AFUN2_003096	CQUJHB005085
OG0008687	AFUN2_013005	CQUJHB015317
OG0008691	AFUN2_008116	CQUJHB010569
OG0008692	AFUN2_009519	CQUJHB006618
OG0008693	AFUN2_007712	CQUJHB012560
OG0008695	AFUN2_002130	CQUJHB011072
OG0008696	AFUN2_012705	CQUJHB012569
OG0008697	AFUN2_008761	CQUJHB014455
OG0008698	AFUN2_003956	CQUJHB016053
OG0008699	AFUN2_003075	CQUJHB001669
OG0008700	AFUN2_002528	CQUJHB008102
OG0008701	AFUN2_012344	CQUJHB015438
OG0008702	AFUN2_013193	CQUJHB016966
OG0008703	AFUN2_001943	CQUJHB012905
OG0008704	AFUN2_008963	CQUJHB014365
OG0008705	AFUN2_001271	CQUJHB006013
OG0008706	AFUN2_004725	CQUJHB009175
OG0008707	AFUN2_014162	CQUJHB006757
OG0008708	AFUN2_006339	CQUJHB001803
OG0008709	AFUN2_013265	CQUJHB013508
OG0008710	AFUN2_004496	CQUJHB002593
OG0008711	AFUN2_009407	CQUJHB014340
OG0008712	AFUN2_006499	CQUJHB014807
OG0008713	AFUN2_013080	CQUJHB013134
OG0008714	AFUN2_010025	CQUJHB006006
OG0008715	AFUN2_007738	CQUJHB006010
OG0008717	AFUN2_002874	CQUJHB004752
OG0008718	AFUN2_008512	CQUJHB009508
OG0008719	AFUN2_012197	CQUJHB000877
OG0008720	AFUN2_008810	CQUJHB002419
OG0008721	AFUN2_013953	CQUJHB015404
OG0008722	AFUN2_010232	CQUJHB015760
OG0008724	AFUN2_007319	CQUJHB008788
OG0008725	AFUN2_011986	CQUJHB013355
OG0008726	AFUN2_005933	CQUJHB006244
OG0008727	AFUN2_010294	CQUJHB002371
OG0008728	AFUN2_005350	CQUJHB013011
OG0008729	AFUN2_000441	CQUJHB007667
OG0008730	AFUN2_011851	CQUJHB017294
OG0008731	AFUN2_004828	CQUJHB016695
OG0008734	AFUN2_012096	CQUJHB013310
OG0008735	AFUN2_005407	CQUJHB001662
OG0008736	AFUN2_013194	CQUJHB003343
OG0008737	AFUN2_003509	CQUJHB003134
OG0008738	AFUN2_007516	CQUJHB011329
OG0008744	AFUN2_011877	CQUJHB017504
OG0008745	AFUN2_012969	CQUJHB001135
OG0008746	AFUN2_014448	CQUJHB008827
OG0008747	AFUN2_012771	CQUJHB011338
OG0008748	AFUN2_014443	CQUJHB011683
OG0008749	AFUN2_000605	CQUJHB010663
OG0008750	AFUN2_008418	CQUJHB001469
OG0008751	AFUN2_000869	CQUJHB001405
OG0008752	AFUN2_007388	CQUJHB015479
OG0008753	AFUN2_006587	CQUJHB000358
OG0008754	AFUN2_010569	CQUJHB013510
OG0008755	AFUN2_008419	CQUJHB014997
OG0008756	AFUN2_014195	CQUJHB015546
OG0008757	AFUN2_012546	CQUJHB017889
OG0008758	AFUN2_005595	CQUJHB012673
OG0008759	AFUN2_009511	CQUJHB002660
OG0008760	AFUN2_002098	CQUJHB008702
OG0008761	AFUN2_002026	CQUJHB010060
OG0008762	AFUN2_007704	CQUJHB001586
OG0008763	AFUN2_000332	CQUJHB005500
OG0008768	AFUN2_010481	CQUJHB011816
OG0008769	AFUN2_000467	CQUJHB011748
OG0008770	AFUN2_010272	CQUJHB002360
OG0008771	AFUN2_005363	CQUJHB007373
OG0008772	AFUN2_006149	CQUJHB011097
OG0008773	AFUN2_001604	CQUJHB018231
OG0008774	AFUN2_003929	CQUJHB001893
OG0008775	AFUN2_009464	CQUJHB014635
OG0008776	AFUN2_001133	CQUJHB005321
OG0008781	AFUN2_009156	CQUJHB012493
OG0008782	AFUN2_010126	CQUJHB007987
OG0008783	AFUN2_011136	CQUJHB006035
OG0008784	AFUN2_003470	CQUJHB005056
OG0008785	AFUN2_007493	CQUJHB016773
OG0008786	AFUN2_006328	CQUJHB005952
OG0008787	AFUN2_007937	CQUJHB003280
OG0008788	AFUN2_011372	CQUJHB003738
OG0008790	AFUN2_011485	CQUJHB018271
OG0008791	AFUN2_011834	CQUJHB018285
OG0008792	AFUN2_005569	CQUJHB017070
OG0008796	AFUN2_011805	CQUJHB005717
OG0008798	AFUN2_003540	CQUJHB007765
OG0008802	AFUN2_001430	CQUJHB017831
OG0008803	AFUN2_009071	CQUJHB000273
OG0008804	AFUN2_000982	CQUJHB000779
OG0008805	AFUN2_003627	CQUJHB008263
OG0008806	AFUN2_003511	CQUJHB017904
OG0008807	AFUN2_002687	CQUJHB011461
OG0008808	AFUN2_005185	CQUJHB016236
OG0008809	AFUN2_011381	CQUJHB018082
OG0008810	AFUN2_009690	CQUJHB006684
OG0008811	AFUN2_006727	CQUJHB005060
OG0008812	AFUN2_010020	CQUJHB004553
OG0008813	AFUN2_006237	CQUJHB014362
OG0008814	AFUN2_005839	CQUJHB007265
OG0008815	AFUN2_010562	CQUJHB004482
OG0008817	AFUN2_008332	CQUJHB011274
OG0008818	AFUN2_014454	CQUJHB017998
OG0008819	AFUN2_007654	CQUJHB005513
OG0008820	AFUN2_002402	CQUJHB017710
OG0008821	AFUN2_013013	CQUJHB011365
OG0008822	AFUN2_000338	CQUJHB002153
OG0008823	AFUN2_007417	CQUJHB012196
OG0008824	AFUN2_014609	CQUJHB012675
OG0008825	AFUN2_012074	CQUJHB005374
OG0008827	AFUN2_001972	CQUJHB000910
OG0008828	AFUN2_013673	CQUJHB014874
OG0008830	AFUN2_013855	CQUJHB008777
OG0008831	AFUN2_013766	CQUJHB010780
OG0008832	AFUN2_005988	CQUJHB014402
OG0008833	AFUN2_013518	CQUJHB015939
OG0008834	AFUN2_005554	CQUJHB013692
OG0008835	AFUN2_009490	CQUJHB018189
OG0008838	AFUN2_004075	CQUJHB004646
OG0008839	AFUN2_000850	CQUJHB012926
OG0008840	AFUN2_012236	CQUJHB002867
OG0008841	AFUN2_011694	CQUJHB002399
OG0008842	AFUN2_012715	CQUJHB003164
OG0008843	AFUN2_007278	CQUJHB007221
OG0008844	AFUN2_011598	CQUJHB008889
OG0008845	AFUN2_003412	CQUJHB001151
OG0008846	AFUN2_004035	CQUJHB014124
OG0008848	AFUN2_006556	CQUJHB004893
OG0008849	AFUN2_001482	CQUJHB004924
OG0008850	AFUN2_006448	CQUJHB002703
OG0008851	AFUN2_000556	CQUJHB013406
OG0008852	AFUN2_013683	CQUJHB015675
OG0008853	AFUN2_009697	CQUJHB018351
OG0008854	AFUN2_005253	CQUJHB011904
OG0008855	AFUN2_006356	CQUJHB010735
OG0008856	AFUN2_002706	CQUJHB008600
OG0008857	AFUN2_012728	CQUJHB013642
OG0008859	AFUN2_007240	CQUJHB001647
OG0008860	AFUN2_007811	CQUJHB014488
OG0008861	AFUN2_001286	CQUJHB006642
OG0008862	AFUN2_013456	CQUJHB011121
OG0008863	AFUN2_010794	CQUJHB007550
OG0008864	AFUN2_005730	CQUJHB010608
OG0008865	AFUN2_002506	CQUJHB015389
OG0008866	AFUN2_002705	CQUJHB007041
OG0008867	AFUN2_006873	CQUJHB009953
OG0008868	AFUN2_003666	CQUJHB012891
OG0008869	AFUN2_002997	CQUJHB000299
OG0008870	AFUN2_006978	CQUJHB015845
OG0008871	AFUN2_003940	CQUJHB004938
OG0008872	AFUN2_002971	CQUJHB006549, CQUJHB001087
OG0008873	AFUN2_006542	CQUJHB017621
OG0008874	AFUN2_007906	CQUJHB007642
OG0008875	AFUN2_001442	CQUJHB010258
OG0008876	AFUN2_007997	CQUJHB002580
OG0008877	AFUN2_003193	CQUJHB011687
OG0008878	AFUN2_011165	CQUJHB010899
OG0008882	AFUN2_012674	CQUJHB003890
OG0008883	AFUN2_011061	CQUJHB003660
OG0008884	AFUN2_008941	CQUJHB006481
OG0008885	AFUN2_003100	CQUJHB013156
OG0008886	AFUN2_002224	CQUJHB006079
OG0008887	AFUN2_006621	CQUJHB011565
OG0008888	AFUN2_011139	CQUJHB011916
OG0008889	AFUN2_006508	CQUJHB016149
OG0008890	AFUN2_001163	CQUJHB013297
OG0008892	AFUN2_008814	CQUJHB001460
OG0008893	AFUN2_004825	CQUJHB005602
OG0008894	AFUN2_009931	CQUJHB005613
OG0008895	AFUN2_002694	CQUJHB017223
OG0008896	AFUN2_001769	CQUJHB013118
OG0008897	AFUN2_003849	CQUJHB004191
OG0008899	AFUN2_013775	CQUJHB012102
OG0008900	AFUN2_008171	CQUJHB010488
OG0008901	AFUN2_010526	CQUJHB012944
OG0008902	AFUN2_009039	CQUJHB008994
OG0008904	AFUN2_009355	CQUJHB005600
OG0008905	AFUN2_013044	CQUJHB012438
OG0008906	AFUN2_006897	CQUJHB000798
OG0008907	AFUN2_011014	CQUJHB008039
OG0008908	AFUN2_003554	CQUJHB007166
OG0008909	AFUN2_011882	CQUJHB017457
OG0008910	AFUN2_000773	CQUJHB014748
OG0008911	AFUN2_014617	CQUJHB013133
OG0008912	AFUN2_013577	CQUJHB007075
OG0008913	AFUN2_000898	CQUJHB002548
OG0008914	AFUN2_004370	CQUJHB009020
OG0008915	AFUN2_010857	CQUJHB011830
OG0008916	AFUN2_010654	CQUJHB011403
OG0008917	AFUN2_009884	CQUJHB007864
OG0008918	AFUN2_005604	CQUJHB001052
OG0008919	AFUN2_003369	CQUJHB007153
OG0008921	AFUN2_010495	CQUJHB010380
OG0008922	AFUN2_011428	CQUJHB014275
OG0008923	AFUN2_009275	CQUJHB011043
OG0008924	AFUN2_001612	CQUJHB001361
OG0008925	AFUN2_009339	CQUJHB000014
OG0008926	AFUN2_010064	CQUJHB003307
OG0008927	AFUN2_011632	CQUJHB017063
OG0008928	AFUN2_003624	CQUJHB000576
OG0008929	AFUN2_007047	CQUJHB008318
OG0008930	AFUN2_003900	CQUJHB001587
OG0008931	AFUN2_011308	CQUJHB014173
OG0008932	AFUN2_000376	CQUJHB005839
OG0008933	AFUN2_005261	CQUJHB004089
OG0008934	AFUN2_012301	CQUJHB015926
OG0008935	AFUN2_000551	CQUJHB015354
OG0008936	AFUN2_009306	CQUJHB012458
OG0008938	AFUN2_004601	CQUJHB012266
OG0008939	AFUN2_010988	CQUJHB002811
OG0008940	AFUN2_004981	CQUJHB004972
OG0008941	AFUN2_003538	CQUJHB011460
OG0008942	AFUN2_001295	CQUJHB017921
OG0008943	AFUN2_009745	CQUJHB003210
OG0008944	AFUN2_010512	CQUJHB006562
OG0008945	AFUN2_007486	CQUJHB000670
OG0008947	AFUN2_002333	CQUJHB005478
OG0008948	AFUN2_001938	CQUJHB000088
OG0008949	AFUN2_013680	CQUJHB016464
OG0008950	AFUN2_005679	CQUJHB015088
OG0008951	AFUN2_012578	CQUJHB009147, CQUJHB006770
OG0008952	AFUN2_000394	CQUJHB010118
OG0008953	AFUN2_012169	CQUJHB010196
OG0008955	AFUN2_001170	CQUJHB012066
OG0008956	AFUN2_004650	CQUJHB018352
OG0008957	AFUN2_001671	CQUJHB002816
OG0008958	AFUN2_004220	CQUJHB011584
OG0008959	AFUN2_004505	CQUJHB009725
OG0008961	AFUN2_010203	CQUJHB004351
OG0008962	AFUN2_014135	CQUJHB010334
OG0008963	AFUN2_013516	CQUJHB012710
OG0008965	AFUN2_014274	CQUJHB003649
OG0008966	AFUN2_010007	CQUJHB005311
OG0008967	AFUN2_009963	CQUJHB004565
OG0008968	AFUN2_007041	CQUJHB005165
OG0008971	AFUN2_011115	CQUJHB014629
OG0008972	AFUN2_005097	CQUJHB002729
OG0008973	AFUN2_014198	CQUJHB008630
OG0008974	AFUN2_013641	CQUJHB003197
OG0008975	AFUN2_009103	CQUJHB006748
OG0008977	AFUN2_009937	CQUJHB004732
OG0008978	AFUN2_006826	CQUJHB010705
OG0008979	AFUN2_001673	CQUJHB007294
OG0008980	AFUN2_010390	CQUJHB018183
OG0008981	AFUN2_005029	CQUJHB001758
OG0008982	AFUN2_007826	CQUJHB001830
OG0008983	AFUN2_013776	CQUJHB012607
OG0008984	AFUN2_002751	CQUJHB012121
OG0008985	AFUN2_011742	CQUJHB016376
OG0008986	AFUN2_003089	CQUJHB016335
OG0008987	AFUN2_007099	CQUJHB002538
OG0008988	AFUN2_008601	CQUJHB012688
OG0008989	AFUN2_005922	CQUJHB000653
OG0008990	AFUN2_001116	CQUJHB014222
OG0008991	AFUN2_013724	CQUJHB010202
OG0008992	AFUN2_009220	CQUJHB003002
OG0008993	AFUN2_013876	CQUJHB011468
OG0008994	AFUN2_010386	CQUJHB006094
OG0008995	AFUN2_001145	CQUJHB007233
OG0008996	AFUN2_007809	CQUJHB015890
OG0008997	AFUN2_001137	CQUJHB011806
OG0008998	AFUN2_012032	CQUJHB006692
OG0008999	AFUN2_001509	CQUJHB002117
OG0009001	AFUN2_004526	CQUJHB001987
OG0009002	AFUN2_010989	CQUJHB001000
OG0009003	AFUN2_009489	CQUJHB017206
OG0009004	AFUN2_011445	CQUJHB012331
OG0009005	AFUN2_001156	CQUJHB012711
OG0009006	AFUN2_012302	CQUJHB010844
OG0009007	AFUN2_011564	CQUJHB005140
OG0009008	AFUN2_007324	CQUJHB009255
