Orthogroup	AdirusWRAIR2	Aalbopictus_AalbF5
OG0008165	ADIR003231	LOC109411498
OG0008166	ADIR006602	LOC109429337
OG0008167	ADIR000377	LOC115257682
OG0008169	ADIR001746	LOC115269424
OG0008170	ADIR001747	LOC109424520
OG0008171	ADIR009120	LOC134291440
OG0008172	ADIR006449	LOC109409579
OG0008173	ADIR006086	LOC115262101
OG0008175	ADIR002407	LOC109406924
OG0008177	ADIR006727	LOC134285562, LOC109400417
OG0008178	ADIR002854	LOC115269276
OG0008180	ADIR007612	LOC134283915
OG0008181	ADIR007604	LOC109399288
OG0008182	ADIR010746	LOC109404012
OG0008183	ADIR008297	LOC109413335
OG0008184	ADIR002619	LOC109404037
OG0008185	ADIR005436	LOC109432069
OG0008186	ADIR010745	LOC109432047
OG0008187	ADIR010357	LOC109432038
OG0008188	ADIR011597	LOC109420325
OG0008189	ADIR003708	LOC109406421
OG0008191	ADIR008425	LOC109623012
OG0008193	ADIR007373	LOC134283908
OG0008194	ADIR007763	LOC115270153
OG0008195	ADIR003611	LOC109414872
OG0008196	ADIR007762	LOC109413469
OG0008198	ADIR007382	LOC109410801
OG0008199	ADIR004428	LOC109405429
OG0008200	ADIR010365	LOC109415927
OG0008201	ADIR010366	LOC109415925
OG0008202	ADIR004423	LOC109405405
OG0008203	ADIR004427	LOC109408289
OG0008204	ADIR004425	LOC109405409
OG0008205	ADIR004273	LOC109420241
OG0008206	ADIR006928	LOC109420256
OG0008207	ADIR004019	LOC134287963
OG0008208	ADIR005240	LOC109407851
OG0008209	ADIR009680	LOC109428935
OG0008210	ADIR005002	LOC109621977
OG0008212	ADIR006330	LOC109621961
OG0008214	ADIR006151	LOC109429677
OG0008215	ADIR006149	LOC109406546
OG0008216	ADIR008246	LOC109429707
OG0008217	ADIR002990	LOC109424818
OG0008218	ADIR002986	LOC109424826
OG0008219	ADIR002985	LOC109424828
OG0008220	ADIR002987	LOC109414621
OG0008221	ADIR009768	LOC115267827
OG0008223	ADIR014487	LOC115267837
OG0008225	ADIR007143	LOC109409657
OG0008226	ADIR007781	LOC109409688
OG0008227	ADIR007133	LOC109409663
OG0008230	ADIR007131	LOC109406060
OG0008231	ADIR007129	LOC109409670
OG0008232	ADIR005130	LOC109409654
OG0008233	ADIR002509	LOC109415779
OG0008234	ADIR006535	LOC109423719
OG0008235	ADIR006530	LOC109423643
OG0008236	ADIR006531	LOC109415338
OG0008237	ADIR006533	LOC109415339
OG0008238	ADIR015703	LOC109415782
OG0008239	ADIR015897	LOC115254178
OG0008240	ADIR005356	LOC115263724
OG0008241	ADIR002585	LOC109431959
OG0008242	ADIR007444	LOC115260243
OG0008243	ADIR007005	LOC109419680
OG0008244	ADIR009430	LOC109411286
OG0008245	ADIR010732	LOC109419128
OG0008247	ADIR010716	LOC115261548
OG0008248	ADIR008528	LOC115255108
OG0008249	ADIR010717	LOC109419134
OG0008250	ADIR011489	LOC109400994
OG0008251	ADIR011502	LOC109400980
OG0008252	ADIR009477	LOC109433502
OG0008253	ADIR010109	LOC115254171
OG0008254	ADIR008996	LOC134287788
OG0008255	ADIR006794	LOC109421034
OG0008256	ADIR009571	LOC109407584
OG0008257	ADIR000339	LOC109425911
OG0008258	ADIR009985	LOC109406116
OG0008259	ADIR015972	LOC115261213
OG0008261	ADIR000849	LOC109422007
OG0008262	ADIR015971	LOC109406121
OG0008263	ADIR015964	LOC109406142
OG0008264	ADIR014975, ADIR011348	LOC109416136, LOC109397922
OG0008265	ADIR011186	LOC109402100
OG0008266	ADIR011187	LOC109402109
OG0008267	ADIR004262	LOC109425682
OG0008268	ADIR011294	LOC115258911
OG0008269	ADIR009693	LOC109429390
OG0008270	ADIR010916	LOC109621356
OG0008271	ADIR010303	LOC109433376
OG0008273	ADIR008444	LOC109410072
OG0008275	ADIR005236	LOC134291575
OG0008276	ADIR003533	LOC109429175
OG0008277	ADIR010655	LOC109398834
OG0008279	ADIR003428	LOC109421097
OG0008280	ADIR000298	LOC109401563
OG0008281	ADIR011259	LOC109419965
OG0008282	ADIR000299	LOC115264652
OG0008283	ADIR011257	LOC109419964
OG0008284	ADIR000297	LOC109412618
OG0008285	ADIR007400	LOC109621685
OG0008286	ADIR006511	LOC109402818
OG0008287	ADIR008344	LOC115264125
OG0008288	ADIR006003	LOC109416812
OG0008289	ADIR005269	LOC109421942
OG0008290	ADIR002429	LOC109418444
OG0008291	ADIR009757	LOC109432666
OG0008292	ADIR015781	LOC109426175
OG0008293	ADIR002431	LOC115263432
OG0008294	ADIR010514	LOC109427107
OG0008295	ADIR010519	LOC109400184
OG0008296	ADIR002879	LOC109431948
OG0008297	ADIR003391	LOC109415540
OG0008298	ADIR002104	LOC115262576
OG0008299	ADIR010385	LOC109415667
OG0008300	ADIR010387	LOC109415674
OG0008301	ADIR008487	LOC109413687
OG0008303	ADIR002804	LOC109426226
OG0008304	ADIR003031	LOC109426243
OG0008305	ADIR016016	LOC109426228
OG0008306	ADIR016017	LOC134284013, LOC109424052
OG0008307	ADIR004448	LOC109425248
OG0008308	ADIR002542	LOC109422557
OG0008309	ADIR006723	LOC109425249
OG0008311	ADIR006842	LOC109427872
OG0008312	ADIR005322	LOC109428095
OG0008314	ADIR002463	LOC109416234
OG0008315	ADIR015791	LOC109427051
OG0008316	ADIR009814	LOC109408913
OG0008317	ADIR001104	LOC115261967
OG0008318	ADIR002735	LOC109414189
OG0008319	ADIR000809	LOC109414063
OG0008320	ADIR000284	LOC109414062
OG0008321	ADIR011432	LOC109407329
OG0008322	ADIR000610	LOC109421638
OG0008323	ADIR003588	LOC109405170
OG0008325	ADIR006372	LOC109402498
OG0008326	ADIR005650	LOC115254161
OG0008327	ADIR005653	LOC109399404
OG0008328	ADIR010050	LOC109421807
OG0008331	ADIR005901	LOC109404628
OG0008333	ADIR008120	LOC109398080, LOC115255804
OG0008334	ADIR008128	LOC109418985
OG0008335	ADIR008804	LOC109398194
OG0008336	ADIR008809	LOC109398638
OG0008338	ADIR005982	LOC109398295
OG0008339	ADIR002144	LOC109420401
OG0008340	ADIR010007	LOC109422747
OG0008341	ADIR010001	LOC109431878
OG0008342	ADIR010003	LOC109422753
OG0008343	ADIR007726	LOC109426592
OG0008344	ADIR004167	LOC109426582
OG0008345	ADIR004170	LOC109426587
OG0008346	ADIR007727	LOC109426594
OG0008347	ADIR004165	LOC109426580
OG0008348	ADIR008817	LOC109427172
OG0008349	ADIR002913	LOC109406569
OG0008350	ADIR009644	LOC109418792
OG0008351	ADIR009648	LOC109417077
OG0008352	ADIR009636	LOC109418820
OG0008353	ADIR003366	LOC109415077
OG0008354	ADIR000812	LOC109427511
OG0008355	ADIR010348	LOC109414171
OG0008356	ADIR015937	LOC109400128, LOC109621632
OG0008357	ADIR007123	LOC109423330
OG0008358	ADIR004051	LOC115253617
OG0008359	ADIR004056	LOC109421076
OG0008360	ADIR010324	LOC109431922
OG0008363	ADIR000123	LOC109408342
OG0008364	ADIR010502	LOC109405483
OG0008365	ADIR006189	LOC115261023
OG0008366	ADIR006195	LOC109430153
OG0008367	ADIR005500	LOC109398865
OG0008368	ADIR010537	LOC115261357
OG0008369	ADIR005499	LOC109414114
OG0008370	ADIR005837	LOC109417347
OG0008375	ADIR007495	LOC109403201
OG0008376	ADIR007864	LOC109431741
OG0008377	ADIR002101	LOC115262664
OG0008378	ADIR009925	LOC109415663
OG0008380	ADIR008285	LOC109416385
OG0008381	ADIR005534	LOC115267359
OG0008383	ADIR000615	LOC109409126
OG0008384	ADIR000614	LOC109409128
OG0008385	ADIR011467	LOC109421536
OG0008386	ADIR000613	LOC109421526
OG0008388	ADIR005155	LOC109397534
OG0008389	ADIR009860	LOC109432811
OG0008390	ADIR003999	LOC109420077
OG0008391	ADIR006481	LOC109416622
OG0008394	ADIR004722	LOC109417534, LOC115263026
OG0008396	ADIR002789	LOC109400368
OG0008398	ADIR001348	LOC109414711
OG0008399	ADIR000497	LOC115253452
OG0008400	ADIR000337	LOC109407536
OG0008401	ADIR003839	LOC109422586
OG0008402	ADIR000737	LOC109425150
OG0008405	ADIR005404	LOC109417714
OG0008407	ADIR010632	LOC109430375
OG0008408	ADIR008857	LOC109411129
OG0008409	ADIR000682	LOC109407255
OG0008410	ADIR003466	LOC134287981
OG0008411	ADIR002899	LOC109417417
OG0008412	ADIR003467	LOC134287979
OG0008414	ADIR004991	LOC115254562
OG0008415	ADIR002563	LOC109431142
OG0008416	ADIR009528	LOC109407679
OG0008417	ADIR009366	LOC109622871
OG0008418	ADIR006012	LOC109411713
OG0008419	ADIR008845	LOC134287325
OG0008420	ADIR005214	LOC109397180
OG0008421	ADIR006522	LOC109432080
OG0008422	ADIR008637	LOC109408223
OG0008425	ADIR002555	LOC109422686
OG0008426	ADIR002559	LOC109401125
OG0008428	ADIR014908	LOC109406360
OG0008429	ADIR009065	LOC109416096
OG0008430	ADIR000470	LOC109433512
OG0008432	ADIR005951	LOC109411740
OG0008433	ADIR005257	LOC109401205
OG0008434	ADIR001911	LOC109401317
OG0008435	ADIR001910	LOC109401273
OG0008436	ADIR010104	LOC109427066
OG0008437	ADIR015886	LOC115255347
OG0008438	ADIR006285	LOC109417701
OG0008439	ADIR008117	LOC109622844
OG0008440	ADIR011205	LOC109621841
OG0008441	ADIR001255	LOC109427503
OG0008442	ADIR000870	LOC109427498
OG0008443	ADIR001254	LOC109427502
OG0008445	ADIR000151	LOC115267879
OG0008446	ADIR006740	LOC109416672
OG0008447	ADIR002474	LOC115261841
OG0008452	ADIR009867	LOC134289724
OG0008453	ADIR003247	LOC109414557
OG0008454	ADIR003039	LOC109426343
OG0008456	ADIR014255	LOC115268884
OG0008457	ADIR003052	LOC109407238
OG0008458	ADIR007701	LOC115258092
OG0008459	ADIR016034	LOC109409759
OG0008460	ADIR016036	LOC109432131
OG0008461	ADIR010624	LOC109401336
OG0008462	ADIR000025	LOC109402340
OG0008463	ADIR008782	LOC115265342
OG0008464	ADIR008779	LOC109409995
OG0008465	ADIR004629	LOC109432989
OG0008466	ADIR006773	LOC109419991
OG0008467	ADIR000868	LOC109402074
OG0008468	ADIR014916	LOC109427331
OG0008469	ADIR000031	LOC109431251
OG0008470	ADIR000040	LOC109420152
OG0008471	ADIR006673	LOC109423237
OG0008472	ADIR009006	LOC109416850
OG0008474	ADIR007093	LOC109622400
OG0008475	ADIR007017	LOC109622582
OG0008476	ADIR007083	LOC109409075
OG0008477	ADIR007016	LOC109408903
OG0008479	ADIR003847	LOC109426840
OG0008480	ADIR004223	LOC109424156
OG0008481	ADIR004468	LOC109621965
OG0008483	ADIR011128	LOC115255161
OG0008484	ADIR015993	LOC109420740
OG0008485	ADIR007717	LOC109414727
OG0008486	ADIR006063	LOC109429984
OG0008487	ADIR016082	LOC109411105
OG0008488	ADIR007891	LOC109408244
OG0008489	ADIR008061	LOC109408169
OG0008490	ADIR010542	LOC109398831
OG0008492	ADIR005182	LOC109428255
OG0008493	ADIR007787	LOC109409697
OG0008494	ADIR005032	LOC115258883
OG0008495	ADIR003213	LOC109411236
OG0008496	ADIR010150	LOC109404499
OG0008497	ADIR010149	LOC109404483
OG0008498	ADIR001891	LOC109413098
OG0008500	ADIR000212	LOC115257693
OG0008501	ADIR001892	LOC115257884
OG0008502	ADIR000245	LOC115257525
OG0008503	ADIR009448	LOC109428993
OG0008504	ADIR014823	LOC109428992
OG0008505	ADIR001693	LOC109430866
OG0008506	ADIR010590	LOC109408437
OG0008507	ADIR009010	LOC109408423
OG0008508	ADIR010589	LOC109408441
OG0008509	ADIR010555	LOC109419378
OG0008510	ADIR010599	LOC109419354
OG0008511	ADIR010560	LOC109419377
OG0008512	ADIR010557	LOC109408442
OG0008513	ADIR002427	LOC109426169
OG0008515	ADIR007646	LOC115270006, LOC115270025
OG0008516	ADIR004303	LOC109404371
OG0008517	ADIR003899	LOC109622784
OG0008518	ADIR008570	LOC109417988
OG0008519	ADIR003475	LOC109404973
OG0008520	ADIR006340	LOC134287927
OG0008521	ADIR011469	LOC134287924
OG0008522	ADIR011471	LOC134287918
OG0008523	ADIR007794	LOC109411450
OG0008524	ADIR003413	LOC109405712
OG0008525	ADIR003513	LOC109429157
OG0008526	ADIR003519	LOC109398879
OG0008527	ADIR003518	LOC109429166, LOC109429165
OG0008528	ADIR003831	LOC109426834
OG0008530	ADIR000434	LOC109621465
OG0008531	ADIR000550	LOC109621463
OG0008532	ADIR003340	LOC109399857
OG0008533	ADIR003586	LOC109408031
OG0008534	ADIR003587	LOC115253635
OG0008535	ADIR003585	LOC109408032
OG0008536	ADIR010947	LOC109433105
OG0008537	ADIR010936	LOC109433066
OG0008538	ADIR010941	LOC109411250
OG0008539	ADIR010944	LOC109433049
OG0008540	ADIR001748	LOC109416702
OG0008541	ADIR004419	LOC109405114
OG0008543	ADIR004394	LOC115269373
OG0008545	ADIR003079	LOC109432457
OG0008546	ADIR003081	LOC109621638
OG0008547	ADIR001979	LOC109410611
OG0008548	ADIR009888	LOC109428053
OG0008549	ADIR000958	LOC109397735
OG0008550	ADIR000407	LOC109399564
OG0008551	ADIR005617	LOC109399552
OG0008552	ADIR000858	LOC109431502
OG0008554	ADIR001799	LOC109402341
OG0008555	ADIR010271	LOC109413944
OG0008556	ADIR005434	LOC115264094
OG0008557	ADIR014352	LOC109420003
OG0008559	ADIR003879	LOC109431704
OG0008560	ADIR003886	LOC115267506
OG0008561	ADIR003876	LOC109398018
OG0008563	ADIR004440	LOC115259770
OG0008564	ADIR001090	LOC109401872
OG0008565	ADIR002233	LOC109422358
OG0008566	ADIR004187	LOC109622208
OG0008567	ADIR009881	LOC109418266
OG0008568	ADIR009137	LOC109397789
OG0008569	ADIR006517	LOC109422621
OG0008570	ADIR009073	LOC109412880
OG0008571	ADIR005597	LOC109431049
OG0008572	ADIR009732	LOC109431051
OG0008573	ADIR005593	LOC109407805
OG0008574	ADIR005595	LOC109411563
OG0008575	ADIR004132	LOC109397808
OG0008576	ADIR000800	LOC109422118
OG0008577	ADIR011719	LOC109406738
OG0008578	ADIR004087	LOC115268955
OG0008579	ADIR004086	LOC109411936
OG0008580	ADIR004076	LOC109406739
OG0008583	ADIR009070	LOC109412875
OG0008584	ADIR002584	LOC109412868
OG0008585	ADIR004293	LOC109417810
OG0008586	ADIR004291	LOC109426770
OG0008587	ADIR004286	LOC109417617
OG0008588	ADIR004289	LOC109417813
OG0008589	ADIR002603	LOC109400092
OG0008591	ADIR006667	LOC115254371
OG0008592	ADIR006888	LOC115254252
OG0008593	ADIR002399	LOC109423116
OG0008594	ADIR010499	LOC109425466
OG0008595	ADIR001640	LOC109430680
OG0008596	ADIR007308	LOC109399247
OG0008597	ADIR007284	LOC109429053
OG0008598	ADIR001602	LOC134288147
OG0008599	ADIR006210	LOC109433555
OG0008600	ADIR007860	LOC115254099
OG0008601	ADIR006783	LOC109401411
OG0008602	ADIR000713	LOC109401398
OG0008603	ADIR015816	LOC109412312
OG0008604	ADIR015819	LOC109422562
OG0008605	ADIR010020	LOC109412306
OG0008606	ADIR000323	LOC109431998
OG0008607	ADIR011344	LOC109416254
OG0008608	ADIR011359	LOC109416265
OG0008609	ADIR005115	LOC109405621
OG0008610	ADIR002050	LOC109418572
OG0008611	ADIR011276	LOC115254901
OG0008612	ADIR008551	LOC109416537
OG0008613	ADIR010771	LOC109425771
OG0008614	ADIR010762	LOC109407507
OG0008615	ADIR008197	LOC109423293
OG0008617	ADIR005092	LOC109416261
OG0008618	ADIR004379	LOC109431580
OG0008619	ADIR007844	LOC109408691
OG0008621	ADIR007843	LOC109403054
OG0008622	ADIR009029	LOC109416353
OG0008623	ADIR009039	LOC109416357
OG0008624	ADIR009089	LOC109416387, LOC109430030
OG0008625	ADIR009197	LOC109424641
OG0008626	ADIR005422	LOC109430715
OG0008627	ADIR002614	LOC109430733
OG0008629	ADIR008341	LOC115264135
OG0008630	ADIR006117	LOC109406512
OG0008631	ADIR003614	LOC109423316
OG0008632	ADIR011401	LOC109398617
OG0008633	ADIR004142	LOC115270043
OG0008634	ADIR000917	LOC109424608
OG0008636	ADIR005685	LOC109401281
OG0008637	ADIR005249	LOC109413598
OG0008638	ADIR015729	LOC109402650
OG0008639	ADIR002956	LOC109403606
OG0008640	ADIR008220	LOC109409724
OG0008641	ADIR008759	LOC109401330
OG0008642	ADIR003802	LOC109401534
OG0008643	ADIR007941	LOC109425735
OG0008644	ADIR007350	LOC109401545
OG0008645	ADIR005105	LOC109421490
OG0008646	ADIR005106	LOC109409183
OG0008647	ADIR003561	LOC109399517
OG0008648	ADIR005007	LOC109419580
OG0008649	ADIR005083	LOC115265602
OG0008650	ADIR011255	LOC109622706
OG0008651	ADIR004114	LOC115268680
OG0008652	ADIR009827	LOC109401290
OG0008654	ADIR005013	LOC109409303
OG0008655	ADIR005341	LOC115263731
OG0008656	ADIR005338	LOC109432126
OG0008657	ADIR008923	LOC109402816
OG0008658	ADIR002627	LOC109401487
OG0008659	ADIR007497	LOC109403237
OG0008661	ADIR007496	LOC109403234
OG0008662	ADIR004730	LOC109398676
OG0008665	ADIR006942	LOC109403647
OG0008666	ADIR006381	LOC109413056
OG0008669	ADIR014191	LOC115266850
OG0008670	ADIR015907	LOC109622114
OG0008672	ADIR004494	LOC115262712
OG0008673	ADIR003976	LOC109420734
OG0008674	ADIR010125	LOC109421775
OG0008676	ADIR003379	LOC115254081
OG0008677	ADIR008572	LOC109621925
OG0008678	ADIR007420	LOC109408683
OG0008680	ADIR010692	LOC115265614
OG0008682	ADIR000956	LOC109397818
OG0008683	ADIR005314	LOC109425050
OG0008684	ADIR006743	LOC109412721
OG0008685	ADIR003345	LOC109411862
OG0008686	ADIR002416	LOC109400453, LOC134287343
OG0008687	ADIR002417	LOC109408301
OG0008688	ADIR009796	LOC109415105
OG0008689	ADIR009803	LOC109407039
OG0008690	ADIR009798	LOC109415110
OG0008691	ADIR001130	LOC109431177
OG0008692	ADIR001417	LOC109431186
OG0008693	ADIR000662	LOC109424226
OG0008694	ADIR002512	LOC109426220
OG0008695	ADIR004669	LOC109412673
OG0008696	ADIR004450	LOC109399056
OG0008697	ADIR000075	LOC115257908
OG0008698	ADIR000725	LOC109401430
OG0008699	ADIR009386	LOC109417025
OG0008700	ADIR000495	LOC109416886
OG0008701	ADIR009517	LOC109428885
OG0008702	ADIR002762	LOC115261072
OG0008703	ADIR010108	LOC109415140
OG0008704	ADIR008080	LOC109422854
OG0008706	ADIR008222	LOC109412819
OG0008707	ADIR007724	LOC109426933
OG0008708	ADIR007721	LOC115265295
OG0008709	ADIR004138	LOC109400677
OG0008710	ADIR004137	LOC109400679
OG0008712	ADIR005575	LOC109414743
OG0008714	ADIR001840	LOC109421944
OG0008715	ADIR003469	LOC109404509
OG0008716	ADIR015580	LOC109416180
OG0008717	ADIR003376	LOC109416185
OG0008718	ADIR015579	LOC109406293
OG0008722	ADIR002102	LOC109621915
OG0008723	ADIR001484	LOC109428359
OG0008724	ADIR007119	LOC109415224
OG0008725	ADIR009492	LOC109407903
OG0008726	ADIR009752	LOC109401282
OG0008727	ADIR010352	LOC109414179
OG0008729	ADIR010707	LOC115263794
OG0008730	ADIR010313	LOC109405774
OG0008732	ADIR002982	LOC109426544
OG0008733	ADIR008773	LOC109623147
OG0008735	ADIR006215	LOC109430133
OG0008736	ADIR006093	LOC109623400
OG0008737	ADIR006096	LOC109429618
OG0008738	ADIR009627	LOC109409838
OG0008739	ADIR001606	LOC109411146
OG0008740	ADIR008689	LOC109408206
OG0008742	ADIR008690	LOC109411133
OG0008743	ADIR008692	LOC109411138
OG0008744	ADIR005867	LOC109402436
OG0008745	ADIR006722	LOC109405470
OG0008746	ADIR005868	LOC109402450
OG0008748	ADIR001874	LOC134284272
OG0008749	ADIR001873	LOC134291611
OG0008750	ADIR007175	LOC109412510
OG0008751	ADIR005870	LOC109399854
OG0008752	ADIR003461	LOC115253603
OG0008753	ADIR010588	LOC109406157
OG0008754	ADIR008954	LOC109401778
OG0008755	ADIR008958	LOC109406137
OG0008756	ADIR008959	LOC109401784
OG0008757	ADIR008960	LOC109406136
OG0008758	ADIR005505	LOC109406160
OG0008759	ADIR005506	LOC109406135
OG0008760	ADIR005507	LOC109401782
OG0008761	ADIR004624	LOC115253473
OG0008763	ADIR006127	LOC109404807
OG0008764	ADIR001233	LOC109415571
OG0008765	ADIR005197	LOC109415572
OG0008766	ADIR001334	LOC109431478
OG0008767	ADIR001500	LOC109431512
OG0008768	ADIR009259	LOC109414485
OG0008770	ADIR003774	LOC115270277
OG0008771	ADIR003769	LOC115270263
OG0008772	ADIR001559	LOC109422843
OG0008773	ADIR002388	LOC109419344
OG0008774	ADIR006501	LOC109412153
OG0008775	ADIR006503	LOC109412158
OG0008776	ADIR010194	LOC109431413
OG0008777	ADIR004967	LOC109431824
OG0008778	ADIR004966	LOC109431831
OG0008779	ADIR011158	LOC109431814
OG0008780	ADIR004968	LOC109431815
OG0008781	ADIR006948	LOC115256971
OG0008782	ADIR001038	LOC134285053
OG0008783	ADIR010774	LOC109432652
OG0008784	ADIR009745	LOC109621516
OG0008785	ADIR006876	LOC109408007
OG0008786	ADIR007841	LOC109405153
OG0008787	ADIR006873	LOC109405151
OG0008788	ADIR007842	LOC109408011
OG0008789	ADIR007665	LOC109402723
OG0008790	ADIR003200	LOC115269864
OG0008791	ADIR009940	LOC109429501
OG0008792	ADIR009939	LOC109406843
OG0008793	ADIR002910	LOC109425515
OG0008794	ADIR010189	LOC109417286
OG0008795	ADIR010192	LOC109417289
OG0008797	ADIR010191	LOC109417290
OG0008798	ADIR004779	LOC134287884
OG0008799	ADIR001300	LOC115253729
OG0008800	ADIR003942	LOC109421817
OG0008801	ADIR008633	LOC109408213
OG0008802	ADIR008639	LOC109411155
OG0008803	ADIR004406	LOC115269328
OG0008804	ADIR007971	LOC109412496, LOC109420800
OG0008805	ADIR006620	LOC109402384
OG0008806	ADIR009053	LOC109402471
OG0008807	ADIR006494	LOC109412141
OG0008808	ADIR014346	LOC109429382
OG0008809	ADIR007078	LOC109622404
OG0008810	ADIR003848	LOC109417953
OG0008811	ADIR015957	LOC109418288
OG0008812	ADIR009900	LOC109418300
OG0008813	ADIR009895	LOC109418285
OG0008814	ADIR001715	LOC115268230
OG0008816	ADIR009205	LOC109413865
OG0008818	ADIR007404	LOC115263181
OG0008819	ADIR005657	LOC109418753
OG0008820	ADIR005459	LOC109399943
OG0008821	ADIR005457	LOC109399965
OG0008822	ADIR004960	LOC109427452
OG0008823	ADIR004958	LOC134287665, LOC109427477
OG0008826	ADIR001745	LOC109428774
OG0008827	ADIR001788	LOC109428755
OG0008829	ADIR001744	LOC109428775
OG0008830	ADIR008507	LOC109400970
OG0008831	ADIR000520	LOC109405103
OG0008833	ADIR000522	LOC109401148
OG0008834	ADIR000687	LOC109398694
OG0008835	ADIR010989	LOC109428719
OG0008836	ADIR000996	LOC109428475
OG0008837	ADIR003375	LOC109431476
OG0008838	ADIR007596	LOC109404369
OG0008839	ADIR007575	LOC109403038
OG0008840	ADIR011372	LOC109427669
OG0008841	ADIR016118	LOC134291821
OG0008842	ADIR002172	LOC134289627
OG0008843	ADIR001898	LOC109413114
OG0008845	ADIR005360	LOC109430124
OG0008846	ADIR006162	LOC109427566
OG0008847	ADIR000994	LOC115260011
OG0008848	ADIR003297	LOC109412860
